App Name,App Size,App Review,App Category,App Rating,App Installs,App Type,App Content Rating,App Genres,Last Updated,Current App Version,Android Version,Average Sentiment Polarity,Average Sentiment Subjectivity
Brilliant,20.08,41185,EDUCATION,4.5,1000000,Free,Everyone,Education,03/08/2018,Varies with device,Varies with device,0.241654833,0.490850353
A Word A Day,2.9,2398,FAMILY,3.7,500000,Free,Everyone,Education,05/01/2017,5.8,4.0 and up,0.277272727,0.669034091
GolfNow Tee Time Deals at Golf Courses Golf GPS,24.18,26102,SPORTS,4.5,1000000,Free,Everyone,Sports,03/05/2018,Varies with device,Varies with device,0.168300290,0.504183740
FlipaClip Cartoon animation,39,194216,ART_AND_DESIGN,4.3,5000000,Free,Everyone,Art & Design,03/08/2018,2.2.5,4.0.3 and up,0.412648809,0.679226190
Beautiful Design Birthday Cake,3,665,LIFESTYLE,4.3,500000,Free,Everyone,Lifestyle,04/08/2018,2,2.3 and up,0.270307540,0.519702381
Banfield Pet Health Tracker,5.9,1747,MEDICAL,4.2,100000,Free,Everyone,Medical,17/10/2016,1.2.2,4.0 and up,0.082540514,0.495240399
Facebook,16.88,78128208,SOCIAL,4.1,1000000000,Free,Teen,Social,03/08/2018,Varies with device,Varies with device,-0.007002902,0.460207350
Facebook,16.88,78158306,SOCIAL,4.1,1000000000,Free,Teen,Social,03/08/2018,Varies with device,Varies with device,-0.007002902,0.460207350
Dino War Rise of Beasts,81,18996,GAME,4.1,1000000,Free,Teen,Strategy,01/08/2018,1.5.2,4.1 and up,0.059137010,0.452085008
BELONG Beating Cancer Together,20,623,MEDICAL,4.7,50000,Free,Teen,Medical,29/07/2018,4.0.5,4.3 and up,0.350582873,0.414163463
Eve Period Tracker Love Sex Relationships App,28,20326,HEALTH_AND_FITNESS,4.6,1000000,Free,Teen,Health & Fitness,04/08/2018,2.9.18,4.1 and up,0.505036708,0.501774753
C Tutorials,1.9,358,EDUCATION,4.1,50000,Free,Everyone,Education,21/08/2014,1.1,2.3 and up,0.530925926,0.566743827
Four In A Line,3,22191,GAME,3.8,1000000,Free,Everyone,Board,04/05/2015,1.1,2.3 and up,0.274848757,0.549317040
CMB Free Dating App,40,48845,DATING,4,1000000,Free,Mature 17+,Dating,01/08/2018,4.19.0.2320,4.4 and up,0.291757120,0.542165412
Czech Public Transport IDOS,7.7,26014,MAPS_AND_NAVIGATION,4.3,1000000,Free,Everyone,Maps & Navigation,06/11/2017,2.4.1,4.0.3 and up,0.251074907,0.402818878
1800 Contacts Lens Store,26,23160,MEDICAL,4.7,1000000,Free,Everyone,Medical,27/07/2018,7.4.1,5.0 and up,0.318144774,0.591098485
Build a Bridge,74,263454,FAMILY,4.6,10000000,Free,Everyone,Puzzle,02/08/2018,2.1.1,4.1 and up,0.088356310,0.513279592
Game of Thrones Conquest,97,90218,GAME,4,1000000,Free,Teen,Strategy,03/08/2018,1.8.225278,6.0 and up,0.198888889,0.447222222
Ada Your Health Guide,14,87418,MEDICAL,4.7,1000000,Free,Everyone,Medical,16/07/2018,2.25.0,4.4 and up,0.303256293,0.555417233
Anthem BC Anywhere,24,496,MEDICAL,2.6,100000,Free,Everyone,Medical,27/07/2018,8.0.226,4.4 and up,-0.123233487,0.367895545
HD Camera,8.7,49680,PHOTOGRAPHY,4.3,5000000,Free,Everyone,Photography,11/07/2018,1.8.5,4.2 and up,0,0
CNN Breaking US World News,25,293080,NEWS_AND_MAGAZINES,4,10000000,Free,Everyone 10+,News & Magazines,06/08/2018,5.17,4.4 and up,0.057347889,0.508174471
Homescom For Sale Rent,18,6000,HOUSE_AND_HOME,4,1000000,Free,Everyone,House & Home,28/07/2018,9.6.8,4.1 and up,0.238365801,0.435690236
Flowers Live Wallpaper,3.3,118459,PERSONALIZATION,4.1,10000000,Free,Everyone,Personalization,27/10/2017,4,4.1 and up,0.205179063,0.565036731
Free VIN Report for Used Cars,2.4,2431,AUTO_AND_VEHICLES,4.6,100000,Free,Everyone,Auto & Vehicles,12/06/2018,1.37,4.0 and up,0.308574747,0.494318213
GPS Speedometer Distance Meter,5.4,16094,MAPS_AND_NAVIGATION,4.6,1000000,Free,Everyone,Maps & Navigation,31/07/2018,2.7.2,4.0 and up,0.368895089,0.601164435
Fitbit,21.64,357417,HEALTH_AND_FITNESS,3.9,10000000,Free,Everyone,Health & Fitness,26/07/2018,Varies with device,Varies with device,0.245554654,0.582282047
Animated Photo Editor,6.1,203,ART_AND_DESIGN,4.1,100000,Free,Everyone,Art & Design,21/03/2018,1.03,4.0.3 and up,0.291857143,0.546365079
BluTV,16.08,28835,VIDEO_PLAYERS,3.9,1000000,Free,Teen,Video Players & Editors,26/07/2018,Varies with device,Varies with device,0.280280736,0.421422294
AP Mobile Breaking News,4.6,76616,NEWS_AND_MAGAZINES,4.5,1000000,Free,Everyone 10+,News & Magazines,25/05/2017,4.4.3,4.0 and up,0.195115915,0.471409205
AP Mobile Breaking News,4.6,76677,NEWS_AND_MAGAZINES,4.5,1000000,Free,Everyone 10+,News & Magazines,25/05/2017,4.4.3,4.0 and up,0.195115915,0.471409205
Apartmentscom Rental Search,16,22584,HOUSE_AND_HOME,4.3,1000000,Free,Everyone,House & Home,16/07/2018,4.7.13,4.4 and up,0.072403055,0.412908484
CALCU Stylish Calculator Free,11,152692,TOOLS,4.7,5000000,Free,Everyone,Tools,07/07/2018,3.5.6,4.1 and up,0.352598162,0.453467001
DINO HUNTER DEADLY SHORES,54,1381820,GAME,4.4,10000000,Free,Teen,Action,14/03/2017,3.1.1,3.0 and up,0.022312568,0.505559775
DINO HUNTER DEADLY SHORES,54,1381624,GAME,4.4,10000000,Free,Teen,Action,14/03/2017,3.1.1,3.0 and up,0.022312568,0.505559775
Bubble Shooter,46,148990,GAME,4.5,10000000,Free,Everyone,Casual,17/07/2018,1.20.1,4.0.3 and up,0.253676360,0.515659593
Bubble Shooter,46,148897,GAME,4.5,10000000,Free,Everyone,Casual,17/07/2018,1.20.1,4.0.3 and up,0.253676360,0.515659593
Bubble Shooter,50,43576,GAME,4.5,5000000,Free,Everyone,Arcade,13/09/2017,4.4,2.3 and up,0.253676360,0.515659593
Bubble Shooter,20,59843,FAMILY,4.4,5000000,Free,Everyone,Puzzle;Brain Games,09/01/2018,2.3.3122,2.3 and up,0.253676360,0.515659593
Bubble Shooter,46,148895,GAME,4.5,10000000,Free,Everyone,Casual,17/07/2018,1.20.1,4.0.3 and up,0.253676360,0.515659593
Bubble Shooter,46,148945,GAME,4.5,10000000,Free,Everyone,Casual,17/07/2018,1.20.1,4.0.3 and up,0.253676360,0.515659593
Home Security Camera WardenCam reuse old phones,15.97,43847,HOUSE_AND_HOME,4.3,1000000,Free,Everyone,House & Home,06/07/2018,Varies with device,Varies with device,0.201457362,0.487288094
Home Security Camera WardenCam reuse old phones,15.97,43800,HOUSE_AND_HOME,4.3,1000000,Free,Everyone,House & Home,06/07/2018,Varies with device,Varies with device,0.201457362,0.487288094
Garden Fruit Legend,33,4289,FAMILY,4.6,500000,Free,Everyone,Casual;Brain Games,31/07/2018,3.5.3183,4.0.3 and up,0.242788462,0.575747863
Hideman VPN,9.6,88675,TOOLS,4.1,5000000,Free,Everyone,Tools,24/07/2018,6.0.1,4.0 and up,0.121646961,0.401256497
365Scores Live Scores,25,666521,SPORTS,4.6,10000000,Free,Everyone,Sports,29/07/2018,5.5.9,4.1 and up,0.438311688,0.639610390
365Scores Live Scores,25,666246,SPORTS,4.6,10000000,Free,Everyone,Sports,29/07/2018,5.5.9,4.1 and up,0.438311688,0.639610390
AppLock,8.77,4931562,TOOLS,4.4,100000000,Free,Everyone,Tools,11/06/2018,Varies with device,Varies with device,0.016233350,0.499941447
DreamWorks Friends,48,1042,FAMILY,3.6,100000,Free,Everyone,Role Playing;Pretend Play,04/08/2017,2.5,4.3 and up,-0.001788083,0.476372309
HTC Sense InputAR,2.7,1420,TOOLS,3.8,100000,Free,Everyone,Tools,22/04/2014,9.7.753080,4.1 and up,0.287596354,0.422273810
Anatomy Learning 3D Atlas,16,72167,MEDICAL,4.5,1000000,Free,Everyone,Medical,18/07/2018,2,4.1 and up,0.226532450,0.488832722
Animal Planet GO,9.6,2442,ENTERTAINMENT,4.2,100000,Free,Teen,Entertainment,24/07/2018,2.9.4,4.1 and up,0.273571429,0.453736773
HD Camera Pro for Android,1.9,49211,PHOTOGRAPHY,4.1,1000000,Free,Everyone,Photography,19/01/2017,1.5.5,2.1 and up,0.076838235,0.609768908
ASUS SuperNote,12.87,26559,PRODUCTIVITY,4.5,10000000,Free,Everyone,Productivity,14/04/2017,Varies with device,Varies with device,0.192791424,0.484638308
HD Video Player,2.9,1551,VIDEO_PLAYERS,4.3,1000000,Free,Everyone,Video Players & Editors,25/07/2018,1.1,4.1 and up,0.197993421,0.435921053
Free Live TalkVideo Call,4.5,158,DATING,4.7,10000,Free,Mature 17+,Dating,05/07/2018,8.2,4.0.3 and up,-0.1,0.1
Alarm Clock Free,11,59973,TOOLS,4,10000000,Free,Everyone,Tools,16/03/2018,1.2.5,4.0 and up,0.155761775,0.356840342
Checkout 51 Grocery coupons,15.9,52896,SHOPPING,4.1,10000000,Free,Everyone,Shopping,18/06/2018,Varies with device,Varies with device,0.130486146,0.395183196
Cat Sim Online Play with Cats,81,137198,FAMILY,4.6,5000000,Free,Everyone 10+,Simulation,22/04/2018,3.7,4.0 and up,0.180896093,0.525186983
Hotspot Shield Free VPN Proxy WiFi Security,8.2,1116393,TOOLS,4.2,50000000,Free,Everyone,Tools,06/08/2018,6.1.0,4.1 and up,0.251764706,0.393284314
All Events in City,9.5,3782,EVENTS,4,100000,Free,Everyone,Events,12/06/2018,8.4,4.0.3 and up,0.502859740,0.561821068
Bubble Shooter Space,44.13,4355,GAME,4.2,1000000,Free,Everyone,Casual,17/07/2017,1.6,2.3 and up,0.184930556,0.497430556
Family GPS tracker KidControl GPS by SMS Locator,16.88,57146,SOCIAL,4.5,1000000,Free,Everyone,Social,27/07/2018,Varies with device,4.0.3 and up,0.211203097,0.517122913
Caller ID,0.12,9498,COMMUNICATION,4,1000000,Free,Everyone,Communication,07/06/2016,5.28.0,2.3 and up,0.35,0.6
HomeWork,5.2,16195,EDUCATION,4.3,1000000,Free,Everyone,Education,20/09/2016,8.5.2,4.0 and up,1,0.3
Brain Waves Binaural Beats,10,5038,HEALTH_AND_FITNESS,4.4,500000,Free,Everyone,Health & Fitness,15/07/2018,5.2,4.4 and up,0.221731489,0.544346892
Digit Save Money Automatically,22,8188,FINANCE,4.5,100000,Free,Everyone,Finance,31/07/2018,2.29.01,4.1 and up,0.250246309,0.402741993
Foursquare City Guide,22.06,483960,FOOD_AND_DRINK,4.1,10000000,Free,Teen,Food & Drink,23/07/2018,Varies with device,Varies with device,0.200278680,0.422215780
2GIS directory navigator,24.52,768833,TRAVEL_AND_LOCAL,4.5,50000000,Free,Everyone,Travel & Local,30/07/2018,Varies with device,Varies with device,0.223129043,0.396657937
Final Fantasy XV A New Empire,44.13,484981,GAME,4,10000000,Free,Everyone 10+,Strategy,15/06/2018,3.30.4.83,4.1 and up,-0.023527279,0.511339250
Final Fantasy XV A New Empire,27.93,484858,FAMILY,4,10000000,Free,Everyone 10+,Strategy,15/06/2018,3.30.4.83,4.1 and up,-0.023527279,0.511339250
Drugscom Medication Guide,19.38,15875,MEDICAL,4.4,1000000,Free,Everyone,Medical,22/05/2018,Varies with device,4.4 and up,0.247353579,0.490592768
Caviar Food Delivery,8.5,3755,FOOD_AND_DRINK,4.2,100000,Free,Everyone,Food & Drink,20/07/2018,2.4.11,6.0 and up,0.217374781,0.513736264
Google Photos,16.83,10847682,PHOTOGRAPHY,4.5,1000000000,Free,Everyone,Photography,01/08/2018,Varies with device,Varies with device,0.147509586,0.501893573
Google Photos,16.83,10858556,PHOTOGRAPHY,4.5,1000000000,Free,Everyone,Photography,06/08/2018,Varies with device,Varies with device,0.147509586,0.501893573
Google Photos,16.83,10859051,PHOTOGRAPHY,4.5,1000000000,Free,Everyone,Photography,06/08/2018,Varies with device,Varies with device,0.147509586,0.501893573
Google Photos,16.83,10858538,PHOTOGRAPHY,4.5,1000000000,Free,Everyone,Photography,06/08/2018,Varies with device,Varies with device,0.147509586,0.501893573
Fun Kid Racing,27.93,79667,FAMILY,4,10000000,Free,Everyone,Racing;Action & Adventure,03/08/2018,3.52,4.2 and up,0.269738292,0.524582185
AppLock Fingerprint,3.5,745245,TOOLS,4.4,10000000,Free,Everyone,Tools,13/04/2018,7.2.0,2.3 and up,0.209939514,0.564325033
Cool Popular Ringtones 2018,28,60170,LIBRARIES_AND_DEMO,4.5,1000000,Free,Everyone,Libraries & Demo,13/07/2018,2.4,5.0 and up,0.203484881,0.571494709
HousingReal Estate Property,14.86,28301,LIFESTYLE,4.1,1000000,Free,Everyone,Lifestyle,13/07/2018,12.1.0,4.1 and up,-0.021426982,0.378531531
AlReader any text book reader,5.9,90468,BOOKS_AND_REFERENCE,4.6,5000000,Free,Everyone,Books & Reference,27/05/2018,1.91181,2.3 and up,0.245551185,0.412576821
Candy selfie photo editor live filter camera,26,53421,PHOTOGRAPHY,4.4,10000000,Free,Everyone,Photography,06/08/2018,2.74.685,4.0.3 and up,0.372797619,0.480315657
FOX,44,197774,ENTERTAINMENT,3.7,10000000,Free,Mature 17+,Entertainment,25/06/2018,6.6.1,4.4 and up,0.213984025,0.458403202
HTC Weather,13.12,22154,WEATHER,3.9,10000000,Free,Everyone,Weather,10/08/2017,8.50.935520,4.4 and up,0.067624831,0.453093966
Aviary Stickers Free Pack,0.61,126862,LIBRARIES_AND_DEMO,3.5,10000000,Free,Everyone,Libraries & Demo,17/01/2012,1,2.2 and up,0.065828553,0.672514046
Basketball Stars,45,867920,SPORTS,4.4,10000000,Free,Everyone,Sports,14/07/2018,1.16.2,4.0.3 and up,0.013905113,0.487126276
CBS Sports App Scores News Stats Watch Live,24.18,91033,SPORTS,4.3,5000000,Free,Everyone,Sports,04/08/2018,Varies with device,5.0 and up,0.163907086,0.512472473
CBS Sports App Scores News Stats Watch Live,24.18,91035,SPORTS,4.3,5000000,Free,Everyone,Sports,04/08/2018,Varies with device,5.0 and up,0.163907086,0.512472473
CBS Sports App Scores News Stats Watch Live,24.18,91031,SPORTS,4.3,5000000,Free,Everyone,Sports,04/08/2018,Varies with device,5.0 and up,0.163907086,0.512472473
Funny Pics,22.64,9941,ENTERTAINMENT,3.9,1000000,Free,Teen,Entertainment,07/07/2017,Varies with device,Varies with device,0.15368272,0.572180655
British Airways,51,25726,TRAVEL_AND_LOCAL,4.2,1000000,Free,Everyone,Travel & Local,24/07/2018,4.2,4.4 and up,0.205106164,0.399154813
British Airways,51,25740,TRAVEL_AND_LOCAL,4.2,1000000,Free,Everyone,Travel & Local,24/07/2018,4.2,4.4 and up,0.205106164,0.399154813
GoodRx Drug Prices and Coupons,11,59158,MEDICAL,4.8,1000000,Free,Everyone,Medical,26/07/2018,5.4.8,4.1 and up,0.252471042,0.449028314
Gay Sugar Daddy Dating Hookup Sudy Gay,41,2212,DATING,4.1,100000,Free,Mature 17+,Dating,20/06/2018,2.0.5,4.0.3 and up,0.200868352,0.637221035
EyeEm Camera Photo Filter,44,215343,PHOTOGRAPHY,4.2,10000000,Free,Everyone,Photography,14/07/2018,6.4.3,4.0.3 and up,0.338065394,0.586203965
Evie Launcher,11.29,139258,PERSONALIZATION,4.7,5000000,Free,Everyone,Personalization,03/08/2018,Varies with device,4.4 and up,0.277928232,0.487391360
Educational Games 4 Kids,39,11618,FAMILY,4.3,5000000,Free,Everyone,Educational;Education,03/04/2018,2.4,4.1 and up,0.194359526,0.473234412
Harkins Theatres,12,1511,ENTERTAINMENT,4.3,100000,Free,Everyone,Entertainment,11/06/2018,2.1.1,4.1 and up,0.088644428,0.490007598
Easy Origami Ideas,11,1015,ART_AND_DESIGN,4.2,100000,Free,Everyone,Art & Design,06/01/2018,1.1.0,4.1 and up,0.099452614,0.536764706
A Call From Santa Claus,11,3720,FAMILY,3.9,1000000,Free,Everyone,Entertainment,04/12/2016,4.2.3,4.0.3 and up,0.008293863,0.657740880
Frontback Social Photos,16.88,19446,SOCIAL,3.8,1000000,Free,Mature 17+,Social,01/12/2017,3.4.5,4.0.3 and up,0.207096486,0.461637205
Fallout Shelter,25,2721923,FAMILY,4.6,10000000,Free,Teen,Simulation,11/06/2018,1.13.12,4.1 and up,0.170232149,0.513606029
Fallout Shelter,25,2719142,GAME,4.6,10000000,Free,Teen,Simulation,11/06/2018,1.13.12,4.1 and up,0.170232149,0.513606029
ExDialer Dialer Contacts,2.7,125232,COMMUNICATION,4.2,10000000,Free,Everyone,Communication,05/03/2017,196,2.1 and up,0.271352799,0.495688628
Call Control Call Blocker,11,93825,COMMUNICATION,4.4,5000000,Free,Everyone,Communication,05/07/2018,2.17.3,4.1 and up,-0.041666667,0.291666667
Age Calculator,3.3,24265,TOOLS,4.4,1000000,Free,Everyone,Tools,25/07/2017,4.0.6,4.0.3 and up,0.131383027,0.603023370
All Social Networks,1.5,22492,SOCIAL,4.2,1000000,Free,Everyone,Social,21/05/2018,2.4.12,4.0 and up,-0.106410242,0.513820218
All Social Networks,1.5,22650,SOCIAL,4.2,1000000,Free,Everyone,Social,21/05/2018,2.4.12,4.0 and up,-0.106410242,0.513820218
B612 Beauty Filter Camera,16.83,5276983,PHOTOGRAPHY,4.4,100000000,Free,Everyone,Photography,30/07/2018,7.6.5,4.3 and up,0.081782128,0.527585227
B612 Beauty Filter Camera,16.83,5282558,PHOTOGRAPHY,4.4,100000000,Free,Everyone,Photography,30/07/2018,7.6.5,4.3 and up,0.081782128,0.527585227
B612 Beauty Filter Camera,16.83,5282578,PHOTOGRAPHY,4.4,100000000,Free,Everyone,Photography,30/07/2018,7.6.5,4.3 and up,0.081782128,0.527585227
Airway Ex Intubate Anesthetize Train,86,123,MEDICAL,4.3,10000,Free,Everyone,Medical,01/06/2018,0.6.88,5.0 and up,0.220941901,0.493101528
Akinator,55,1805398,FAMILY,4.3,50000000,Free,Teen,Entertainment,11/06/2018,6.5.2,4.4 and up,-0.014898890,0.495300269
All Video Downloader 2018,5.6,7557,VIDEO_PLAYERS,4.3,1000000,Free,Everyone,Video Players & Editors,25/07/2018,1.0.1,4.4 and up,0.382679739,0.541732026
Google My Business,13.91,70991,BUSINESS,4.4,5000000,Free,Everyone,Business,24/07/2018,2.19.0.204537701,4.4 and up,0.268436286,0.449417249
Grubhub Food Delivery,35,155944,FOOD_AND_DRINK,4.5,5000000,Free,Everyone,Food & Drink,02/08/2018,7.12,5.0 and up,0.122739329,0.470029240
FilterGrid CamPhoto Editor,9.6,126337,PHOTOGRAPHY,4.6,1000000,Free,Everyone,Photography,15/03/2017,2.0.5,4.0 and up,0.092639945,0.529429070
FilterGrid CamPhoto Editor,9.6,126338,PHOTOGRAPHY,4.6,1000000,Free,Everyone,Photography,15/03/2017,2.0.5,4.0 and up,0.092639945,0.529429070
Garena Free Fire,53,5534114,GAME,4.5,100000000,Free,Teen,Action,03/08/2018,1.21.0,4.0.3 and up,0.071157870,0.494133121
Garena Free Fire,53,5465624,GAME,4.5,100000000,Free,Teen,Action,03/08/2018,1.21.0,4.0.3 and up,0.071157870,0.494133121
Garena Free Fire,53,5476569,GAME,4.5,100000000,Free,Teen,Action,03/08/2018,1.21.0,4.0.3 and up,0.071157870,0.494133121
DIY On A Budget,8.3,114,HOUSE_AND_HOME,4.7,10000,Free,Teen,House & Home,18/02/2018,2.1,4.1 and up,0.448062641,0.557627684
Fruits Bomb,17,74695,GAME,4.4,10000000,Free,Everyone,Casual,06/07/2018,3.3.3179,4.0.3 and up,0.205323353,0.530610462
Fruits Bomb,17,74673,GAME,4.4,10000000,Free,Everyone,Casual,06/07/2018,3.3.3179,4.0.3 and up,0.205323353,0.530610462
AC Tips News for Android,14,23291,NEWS_AND_MAGAZINES,4.2,1000000,Free,Everyone 10+,News & Magazines,24/05/2018,3.1.12,4.1 and up,0.098416551,0.484147255
AC Tips News for Android,14,23292,NEWS_AND_MAGAZINES,4.2,1000000,Free,Everyone 10+,News & Magazines,24/05/2018,3.1.12,4.1 and up,0.098416551,0.484147255
Hipmunk Hotels Flights,10,16734,TRAVEL_AND_LOCAL,4.3,1000000,Free,Everyone,Travel & Local,31/07/2018,8.8.2,5.0 and up,0.546301587,0.621585412
HDFC Bank MobileBanking,17.94,208463,FINANCE,4.2,10000000,Free,Everyone,Finance,26/07/2018,Varies with device,Varies with device,0.111448670,0.509676227
Full Screen Caller ID,10,104990,COMMUNICATION,4.2,5000000,Free,Everyone,Communication,15/05/2018,3.5.0,4.0.3 and up,0.345576124,0.476661779
Hero Hunters,99,70747,GAME,4.4,5000000,Free,Teen,Action,31/07/2018,1.7,4.4 and up,-0.021667189,0.506313191
GO Keyboard Cute Emojis Themes and GIFs,8.77,4594198,TOOLS,4.5,100000000,Free,Everyone,Tools,31/07/2018,Varies with device,Varies with device,0.223900862,0.310613027
Apex Launcher,11.29,266434,PERSONALIZATION,4.3,10000000,Free,Everyone,Personalization,04/08/2018,Varies with device,Varies with device,0.106132749,0.468167087
Apex Launcher,11.29,266402,PERSONALIZATION,4.3,10000000,Free,Everyone,Personalization,04/08/2018,Varies with device,Varies with device,0.106132749,0.468167087
Apex Launcher,11.29,266401,PERSONALIZATION,4.3,10000000,Free,Everyone,Personalization,04/08/2018,Varies with device,Varies with device,0.106132749,0.468167087
Comedy Central,19,22378,ENTERTAINMENT,3.9,1000000,Free,Teen,Entertainment,08/07/2018,11.45.0,4.4 and up,0.171423766,0.346906422
Bowmasters,44.13,1534466,GAME,4.7,50000000,Free,Teen,Action,23/07/2018,2.12.5,4.1 and up,0.061415449,0.500548349
Bowmasters,44.13,1536349,GAME,4.7,50000000,Free,Teen,Action,23/07/2018,2.12.5,4.1 and up,0.061415449,0.500548349
Bowmasters,44.13,1535084,GAME,4.7,50000000,Free,Teen,Action,23/07/2018,2.12.5,4.1 and up,0.061415449,0.500548349
Bowmasters,44.13,1535581,GAME,4.7,50000000,Free,Teen,Action,23/07/2018,2.12.5,4.1 and up,0.061415449,0.500548349
Bowmasters,44.13,1535973,GAME,4.7,50000000,Free,Teen,Action,23/07/2018,2.12.5,4.1 and up,0.061415449,0.500548349
BeWild Free Dating Chat App,8,1999,DATING,3.4,100000,Free,Mature 17+,Dating,03/02/2017,1.6.5,4.2 and up,0.170372213,0.518070497
Files Go by Google Free up space on your phone,8.5,315585,TOOLS,4.6,10000000,Free,Everyone,Tools,18/07/2018,1.0.204375696,5.0 and up,0.130682331,0.523552294
Dairy Queen,43,731,FOOD_AND_DRINK,3.7,100000,Free,Everyone,Food & Drink,25/07/2018,2.1.0,4.1 and up,0.189409722,0.374382716
Dairy Queen,43,742,FOOD_AND_DRINK,3.6,100000,Free,Everyone,Food & Drink,25/07/2018,2.1.0,4.1 and up,0.189409722,0.374382716
EasyBib Citation Generator,7.3,1405,EDUCATION,3.5,100000,Free,Everyone,Education,29/03/2018,2.4.4,4.0 and up,0.071831663,0.391223893
Fast Scanner Free PDF Scan,14,103755,BUSINESS,4.5,10000000,Free,Everyone,Business,11/07/2018,3.9.2,4.1 and up,0.313063161,0.427900189
AdWords Express,11,7149,BUSINESS,4.1,1000000,Free,Everyone,Business,31/07/2018,2.6.158,4.0 and up,0.194843939,0.271668687
GO SMS Pro Messenger Free Themes Emoji,24,2876500,COMMUNICATION,4.4,100000000,Free,Everyone,Communication,01/08/2018,7.73,4.0 and up,0.202488276,0.439831696
Ebook Reader,37,85842,BOOKS_AND_REFERENCE,4.1,5000000,Free,Everyone,Books & Reference,25/06/2018,5.0.6,4.0 and up,0.342532488,0.581568216
Ascape VR 360 Virtual Travel,7.6,890,TRAVEL_AND_LOCAL,4.1,100000,Free,Everyone,Travel & Local;Action & Adventure,09/08/2017,4.0.38,4.4 and up,0.150964506,0.500694444
AirAsia,37,98585,TRAVEL_AND_LOCAL,3.9,10000000,Free,Everyone,Travel & Local,16/07/2018,5.0.4,4.4 and up,-0.103606301,0.432361712
850 Sports News Digest,24.18,539,SPORTS,4.6,10000,Free,Everyone,Sports,23/08/2016,Varies with device,Varies with device,0.542859748,0.692420261
Adobe Acrobat Reader,12.87,3016297,PRODUCTIVITY,4.3,100000000,Free,Everyone,Productivity,17/04/2018,Varies with device,Varies with device,0.155061663,0.487158428
Adobe Acrobat Reader,12.87,3014548,PRODUCTIVITY,4.3,100000000,Free,Everyone,Productivity,17/04/2018,Varies with device,Varies with device,0.155061663,0.487158428
Adobe Acrobat Reader,12.87,3016305,PRODUCTIVITY,4.3,100000000,Free,Everyone,Productivity,17/04/2018,Varies with device,Varies with device,0.155061663,0.487158428
Eat Fit Diet and Health Free,3.6,2469,HEALTH_AND_FITNESS,4.1,100000,Free,Everyone,Health & Fitness,23/07/2014,1.0.9,2.3 and up,0.245044147,0.529424603
Google Earth,24.52,2338655,TRAVEL_AND_LOCAL,4.3,100000000,Free,Everyone,Travel & Local,18/06/2018,9.2.17.13,4.1 and up,0.094902055,0.464962481
Google Earth,24.52,2339098,TRAVEL_AND_LOCAL,4.3,100000000,Free,Everyone,Travel & Local,18/06/2018,9.2.17.13,4.1 and up,0.094902055,0.464962481
APE Weather Live Forecast,9.1,20008,WEATHER,4.3,5000000,Free,Everyone,Weather,03/07/2018,7.1.34.28,5.0 and up,0.432323232,0.506649832
Color by Number New Coloring Book,24,141529,GAME,4.7,5000000,Free,Everyone 10+,Board,01/08/2018,2.0.6,4.1 and up,0.168856336,0.540229453
Color by Number New Coloring Book,24,142308,GAME,4.7,5000000,Free,Everyone 10+,Board,01/08/2018,2.0.6,4.1 and up,0.168856336,0.540229453
FollowMyHealth,37,73118,MEDICAL,4.6,1000000,Free,Everyone,Medical,10/05/2018,3.3,4.4 and up,0.189427671,0.481779707
BBW Dating Curvy Singles Chat LargeFriends,27,218,DATING,4.4,10000,Free,Mature 17+,Dating,23/07/2018,5.2.9,4.1 and up,0.182766330,0.457420924
Calendar Schedule Planner App,5.7,8985,PRODUCTIVITY,4,1000000,Free,Everyone,Productivity,16/01/2017,1.07.59,4.0.3 and up,0.319070513,0.46974359
HTC Mail,12.87,6572,PRODUCTIVITY,3.1,10000000,Free,Everyone,Productivity,29/05/2018,Varies with device,Varies with device,0.078747928,0.426629050
Dosecast Medication Reminder,19.38,4107,MEDICAL,4.3,100000,Free,Everyone,Medical,17/04/2018,Varies with device,Varies with device,0.299149561,0.523733837
Asana organize team projects,10,20815,BUSINESS,4.3,1000000,Free,Everyone,Business,26/07/2018,6.4.4,5.0 and up,0.230645463,0.522767240
HTC Gallery,16.08,45744,VIDEO_PLAYERS,4.1,10000000,Free,Everyone,Video Players & Editors,03/06/2016,9.51.755029,4.4 and up,0.031543995,0.444868029
Fox Business,17.94,2594,FINANCE,3.7,500000,Free,Everyone,Finance,13/03/2018,Varies with device,Varies with device,0.088826741,0.501591707
CATS Crash Arena Turbo Stars,44.13,1559650,GAME,4.7,50000000,Free,Everyone,Action,09/07/2018,2.11.1,4.1 and up,0.028953155,0.500371594
Apartments Rentals Zillow,15.97,27387,HOUSE_AND_HOME,4.2,1000000,Free,Everyone,House & Home,21/06/2018,Varies with device,Varies with device,0.292991686,0.462912321
Apartments Rentals Zillow,15.97,27386,HOUSE_AND_HOME,4.2,1000000,Free,Everyone,House & Home,21/06/2018,Varies with device,Varies with device,0.292991686,0.462912321
Cymera Camera Photo Editor FilterCollageLayout,16.83,2418165,PHOTOGRAPHY,4.4,100000000,Free,Everyone,Photography,12/07/2018,Varies with device,Varies with device,0.419417735,0.461981074
Cymera Camera Photo Editor FilterCollageLayout,16.83,2418158,PHOTOGRAPHY,4.4,100000000,Free,Everyone,Photography,12/07/2018,Varies with device,Varies with device,0.419417735,0.461981074
